submissionid,submissiondatetime,deviceid,username,Project_Name,Other_Project_Name,Job_Start_Time,What_region_,Central_Coast_Stations,South_Coast_Mainland_Stations,Haida_Gwaii_Stations,Vancouver_Island_Stations,Russell_Creek_Substation,Calvert_Watershed_Name,Other_Station_Identifier,Other_Station_Name,User,What_jobs_are_being_completed_.Snow_Course,What_jobs_are_being_completed_.Drone_Survey,What_jobs_are_being_completed_.CF,What_jobs_are_being_completed_.Sensor_Change,What_jobs_are_being_completed_.Precip_Gage,What_jobs_are_being_completed_.Lys_Calibration,What_jobs_are_being_completed_.Tipping_Bucket_Calibration,What_jobs_are_being_completed_.Data_Download,What_jobs_are_being_completed_.General_Maintenance,Snow_Course.Whats_the_weather_like_,Snow_Course.SR50_Depth_,Snow_Course.Start_Time,Snow_Course.Tare_Weight__g_,Snow_Course.Add_Snow_Core.Snow_Core__,Snow_Course.Add_Snow_Core.Snow_Core__:timestamp,Snow_Course.Add_Snow_Core.Depth__cm_,Snow_Course.Add_Snow_Core.Core__cm_,Snow_Course.Add_Snow_Core.Plug__cm_,Snow_Course.Add_Snow_Core.Mass___Tube__g_,Snow_Course.Add_Snow_Core.Mass_Final__g_,Snow_Course.Add_Snow_Core.Core_Rating,Snow_Course.Add_Snow_Core.Retrieval____,Snow_Course.Add_Snow_Core.SWE,Snow_Course.Add_Snow_Core.Density,Snow_Course.Add_Snow_Core.Core_Notes,Snow_Course.End_Time,Snow_Course.Total_Time,Snow_Course.Snow_Course_Notes,Snow_Course.Add_Image.Photo,Snow_Course.Add_Image.Photo_Notes,CF_Test.CF_Test_Name,CF_Test.What_is_the_primary_dilution_ratio_of_salt_,CF_Test.How_many_sensors,CF_Test.Sensor_1_Type___Serial__,CF_Test.Sensor_2_Type___Serial__,CF_Test.Sensor_3_Type___Serial__,CF_Test.Sensor_4_Type___Serial__,CF_Test.CF_Test_Table_Entry.Aliquot__,CF_Test.CF_Test_Table_Entry.Sensor_1_Conductivity__uS_cm_,CF_Test.CF_Test_Table_Entry.Sensor_1_Temperature,CF_Test.CF_Test_Table_Entry.Sensor_2_Conductivity__uS_cm_,CF_Test.CF_Test_Table_Entry.Sensor_2_Temperature,CF_Test.CF_Test_Table_Entry.Sensor_3_Conductivity__uS_cm_,CF_Test.CF_Test_Table_Entry.Sensor_3_Temperature,CF_Test.CF_Test_Table_Entry.Sensor_4_Conductivity__uS_cm_,CF_Test.CF_Test_Table_Entry.Sensor_4_Temperature,CF_Test.CF_Test_Table_Entry.Average_Temperature__Sensor_1__Sensor_2__Sensor_3__Sensor_4_,CF_Test.Notes_,Sensor_Change.Type_of_Sensor,Sensor_Change.Why_is_the_sensor_being_changed,Sensor_Change.Serial___of_old,Sensor_Change.Serial___of_new,Sensor_Change.Additional_Notes,Precip_Gage.Start_Level__cm_,Precip_Gage.End_Level__cm_,Precip_Gage.Volume_Added__L_,Precip_Gage.Ratio_of_Ethanol_to_Anti_freeze,Precip_Gage.Baby_Oil_Added_,Precip_Gage.Notes_,Lys_Calibration.Volume_Added,Lys_Calibration.Tips_Counted,Lys_Calibration.Notes_,Tipping_Bucket_Calibration.Start_Time_1,Tipping_Bucket_Calibration.Start_Time_2,Tipping_Bucket_Calibration.Notes_,Data_Download.What_is_the_logger_type_,Data_Download.Where_is_the_data_stored_,Data_Download.Notes_,Drone_Survey.Drone_Name,Drone_Survey.Pilot,Drone_Survey.Spotter,Drone_Survey.Data_Collection,Drone_Survey.Data_Collection__Other_,Drone_Survey.General_Wx_Notes,Drone_Survey.Grid_Type,Drone_Survey.Flight_Elevation,Drone_Survey.Camera_Angle,Drone_Survey.Front_Overlap,Drone_Survey.Side_Overlap,Drone_Survey.Drone_Speed,Drone_Survey.Batteries,Drone_Survey.Start_Time,Drone_Survey.End_Time,Drone_Survey.Total_Time,Drone_Survey.Add_Photo.Add_Image,Drone_Survey.Add_Photo.Photo_Notes,Add_Image.Photo,Add_Image.Photo_Notes,Add_Drawing.Draw_Here,Add_Drawing.Drawing_Notes,General_Notes,Job_End_Time
57198125,2021-04-28 17:54:18 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 11:50:00,,,,,,Steph 6,,,,Tk gf ,yes,no,no,no,no,no,no,no,no,Cloudy ,88,11:52:00,2820,7,2021-04-26 11:59:48,91,80,0,3310,490,5,87.91,35.363,0.389,,12:12:00,20 minutes,Going down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57198125,2021-04-28 17:54:18 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 11:50:00,,,,,,Steph 6,,,,Tk gf ,yes,no,no,no,no,no,no,no,no,Cloudy ,88,11:52:00,2820,8,2021-04-26 12:00:54,86,74,0,3290,470,5,86.05,33.92,0.394,,12:12:00,20 minutes,Going down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57198125,2021-04-28 17:54:18 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 11:50:00,,,,,,Steph 6,,,,Tk gf ,yes,no,no,no,no,no,no,no,no,Cloudy ,88,11:52:00,2820,9,2021-04-26 12:02:16,84,75,1,3290,470,5,89.29,33.92,0.409,,12:12:00,20 minutes,Going down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57198125,2021-04-28 17:54:18 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 11:50:00,,,,,,Steph 6,,,,Tk gf ,yes,no,no,no,no,no,no,no,no,Cloudy ,88,11:52:00,2820,10,2021-04-26 12:04:00,79,65,0,3220,400,5,82.28,28.868,0.365,,12:12:00,20 minutes,Going down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57198135,2021-04-28 17:54:46 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:26:00,,,,,,Steph 4,,,,Gf tk ,yes,no,no,no,no,no,no,no,no,Cloudy,87,12:27:00,2780,1,2021-04-26 12:28:15,93,77,0,3180,400,5,82.8,28.868,0.31,,12:40:00,13 minutes,Going down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:41:00
57198135,2021-04-28 17:54:46 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:26:00,,,,,,Steph 4,,,,Gf tk ,yes,no,no,no,no,no,no,no,no,Cloudy,87,12:27:00,2780,2,2021-04-26 12:29:35,95,79,0,3160,380,5,83.16,27.425,0.289,,12:40:00,13 minutes,Going down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:41:00
57198135,2021-04-28 17:54:46 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:26:00,,,,,,Steph 4,,,,Gf tk ,yes,no,no,no,no,no,no,no,no,Cloudy,87,12:27:00,2780,3,2021-04-26 12:30:58,95,86,0,3210,430,5,90.53,31.033,0.327,,12:40:00,13 minutes,Going down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:41:00
57198135,2021-04-28 17:54:46 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:26:00,,,,,,Steph 4,,,,Gf tk ,yes,no,no,no,no,no,no,no,no,Cloudy,87,12:27:00,2780,4,2021-04-26 12:32:20,102,93,5,3130,350,5,91.18,25.259,0.26,,12:40:00,13 minutes,Going down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:41:00
57198135,2021-04-28 17:54:46 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:26:00,,,,,,Steph 4,,,,Gf tk ,yes,no,no,no,no,no,no,no,no,Cloudy,87,12:27:00,2780,5,2021-04-26 12:33:59,105,82,0,3160,380,5,78.1,27.425,0.261,,12:40:00,13 minutes,Going down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:41:00
57198135,2021-04-28 17:54:46 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:26:00,,,,,,Steph 4,,,,Gf tk ,yes,no,no,no,no,no,no,no,no,Cloudy,87,12:27:00,2780,6,2021-04-26 12:35:09,105,90,0,3190,410,5,85.71,29.59,0.282,,12:40:00,13 minutes,Going down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:41:00
57198135,2021-04-28 17:54:46 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:26:00,,,,,,Steph 4,,,,Gf tk ,yes,no,no,no,no,no,no,no,no,Cloudy,87,12:27:00,2780,7,2021-04-26 12:36:02,106,94,0,3250,470,5,88.68,33.92,0.32,,12:40:00,13 minutes,Going down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:41:00
57198135,2021-04-28 17:54:46 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:26:00,,,,,,Steph 4,,,,Gf tk ,yes,no,no,no,no,no,no,no,no,Cloudy,87,12:27:00,2780,8,2021-04-26 12:36:54,105,91,0,3230,450,5,86.67,32.476,0.309,,12:40:00,13 minutes,Going down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:41:00
57198135,2021-04-28 17:54:46 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:26:00,,,,,,Steph 4,,,,Gf tk ,yes,no,no,no,no,no,no,no,no,Cloudy,87,12:27:00,2780,9,2021-04-26 12:37:28,101,89,2,3240,460,5,88.12,33.198,0.335,,12:40:00,13 minutes,Going down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:41:00
57198135,2021-04-28 17:54:46 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:26:00,,,,,,Steph 4,,,,Gf tk ,yes,no,no,no,no,no,no,no,no,Cloudy,87,12:27:00,2780,10,2021-04-26 12:38:24,109,96,0,3300,520,5,88.07,37.528,0.344,,12:40:00,13 minutes,Going down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:41:00
57198138,2021-04-28 17:55:04 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:50:00,,,,,,Steph 3,,,,Gf tk,yes,no,no,no,no,no,no,no,no,Cloudy,76,12:51:00,2790,1,2021-04-26 12:51:25,64,63,0,3060,270,5,98.44,19.486,0.304,,13:00:00,9 minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57198138,2021-04-28 17:55:04 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:50:00,,,,,,Steph 3,,,,Gf tk,yes,no,no,no,no,no,no,no,no,Cloudy,76,12:51:00,2790,2,2021-04-26 12:52:41,100,79,0,3170,380,5,79,27.425,0.274,Hollow,13:00:00,9 minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57198138,2021-04-28 17:55:04 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:50:00,,,,,,Steph 3,,,,Gf tk,yes,no,no,no,no,no,no,no,no,Cloudy,76,12:51:00,2790,3,2021-04-26 12:53:42,97,84,0,3220,430,5,86.6,31.033,0.32,,13:00:00,9 minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57198138,2021-04-28 17:55:04 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:50:00,,,,,,Steph 3,,,,Gf tk,yes,no,no,no,no,no,no,no,no,Cloudy,76,12:51:00,2790,4,2021-04-26 12:54:15,89,75,0,3200,410,5,84.27,29.59,0.332,,13:00:00,9 minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57198138,2021-04-28 17:55:04 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:50:00,,,,,,Steph 3,,,,Gf tk,yes,no,no,no,no,no,no,no,no,Cloudy,76,12:51:00,2790,5,2021-04-26 12:55:11,89,76,0,3200,410,5,85.39,29.59,0.332,,13:00:00,9 minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57198138,2021-04-28 17:55:04 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:50:00,,,,,,Steph 3,,,,Gf tk,yes,no,no,no,no,no,no,no,no,Cloudy,76,12:51:00,2790,6,2021-04-26 12:55:53,80,69,0,3120,330,5,86.25,23.816,0.298,,13:00:00,9 minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57198138,2021-04-28 17:55:04 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:50:00,,,,,,Steph 3,,,,Gf tk,yes,no,no,no,no,no,no,no,no,Cloudy,76,12:51:00,2790,7,2021-04-26 12:57:10,80,77,0,3160,370,5,96.25,26.703,0.334,,13:00:00,9 minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57198138,2021-04-28 17:55:04 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:50:00,,,,,,Steph 3,,,,Gf tk,yes,no,no,no,no,no,no,no,no,Cloudy,76,12:51:00,2790,8,2021-04-26 12:57:57,76,64,0,3100,310,5,84.21,22.373,0.294,,13:00:00,9 minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57198138,2021-04-28 17:55:04 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:50:00,,,,,,Steph 3,,,,Gf tk,yes,no,no,no,no,no,no,no,no,Cloudy,76,12:51:00,2790,9,2021-04-26 12:58:41,76,69,0,3100,310,5,90.79,22.373,0.294,,13:00:00,9 minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57198138,2021-04-28 17:55:04 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Russell Creek,,2021-04-26 12:50:00,,,,,,Steph 3,,,,Gf tk,yes,no,no,no,no,no,no,no,no,Cloudy,76,12:51:00,2790,10,2021-04-26 12:59:27,74,61,1,3140,350,5,82.43,25.259,0.346,,13:00:00,9 minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
